"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Lund University",2023,2137.51,"10.1200/po.23.00039",TRUE,"American Society of Clinical Oncology (ASCO)","JCO Precision Oncology","2473-4284",NA,"2473-4284","2473-4284",NA,TRUE,"37384868","PMC10581599",NA,NA,FALSE
"Lund University",2023,3981.17,"10.1212/wnl.0000000000207113",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Neurology","0028-3878","0028-3878","1526-632X","0028-3878",NA,TRUE,"36882326","PMC10136007",NA,NA,FALSE
"Lund University",2023,4024.27,"10.1212/wnl.0000000000207305",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Neurology","0028-3878","0028-3878","1526-632X","0028-3878",NA,TRUE,"37085326","PMC10351305",NA,NA,FALSE
"Lund University",2023,4106.97,"10.1212/wnl.0000000000207358",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Neurology","0028-3878","0028-3878","1526-632X","0028-3878",NA,TRUE,"37137722","PMC10351311",NA,NA,FALSE
"Lund University",2023,3238.28,"10.2217/rme-2022-0021",TRUE,"Future Medicine Ltd","Regenerative Medicine","1746-0751","1746-0751","1746-076X","1746-0751",NA,TRUE,"37340909",NA,NA,NA,FALSE
"Lund University",2023,1443.66,"10.2337/db22-0674",TRUE,"American Diabetes Association","Diabetes","0012-1797","0012-1797",NA,"0012-1797","https://www.diabetesjournals.org/journals/pages/license",TRUE,"36448982","PMC9935496",NA,NA,FALSE
"Lund University",2023,1744.84,"10.23736/s0392-9590.22.04983-5",TRUE,"Edizioni Minerva Medica","International Angiology","0392-9590","0392-9590","1827-1839","0392-9590",NA,TRUE,"36751984",NA,NA,NA,FALSE
"Lund University",2023,2747.91,"10.1002/ctm2.1215",FALSE,"Wiley-Blackwell","Clinical and Translational Medicine","2001-1326","2001-1326","2001-1326","2001-1326","http://creativecommons.org/licenses/by/4.0/",TRUE,"36929108","PMC10019770",NA,NA,TRUE
"Lund University",2023,2779.37,"10.1016/j.bbih.2023.100663",FALSE,"Elsevier BV","Brain, Behavior, & Immunity - Health","2666-3546","2666-3546",NA,"2666-3546","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"37503358","PMC10369403",NA,NA,TRUE
"Lund University",2023,2044.54,"10.1016/j.heliyon.2022.e09934",FALSE,"Elsevier BV","Heliyon","2405-8440","2405-8440",NA,"2405-8440","http://creativecommons.org/licenses/by/4.0/",TRUE,"35855398","PMC9279183",NA,NA,TRUE
"Lund University",2023,2490.91,"10.1016/j.jbc.2023.104662",FALSE,"Elsevier BV","Journal of Biological Chemistry","0021-9258","0021-9258",NA,"0021-9258","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"36997086","PMC10164905",NA,NA,TRUE
"Lund University",2023,2433.31,"10.1080/08037051.2023.2226736",FALSE,"Informa UK Limited","Blood Pressure","0803-7051","0803-7051","1651-1999","0803-7051","http://creativecommons.org/licenses/by/4.0/",TRUE,"37353959",NA,NA,NA,TRUE
"Lund University",2023,4385.4,"10.1126/sciadv.adh9543",FALSE,"American Association for the Advancement of Science (AAAS)","Science Advances","2375-2548",NA,"2375-2548","2375-2548",NA,TRUE,"37910626","PMC10619931",NA,NA,TRUE
"Lund University",2023,2706.12,"10.1136/bmjopen-2023-072679",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055","2044-6055","2044-6055","https://creativecommons.org/licenses/by/4.0/",TRUE,"37407048","PMC10335550",NA,NA,TRUE
"Lund University",2023,3293.02,"10.1136/bmjopen-2023-074152",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055","2044-6055","2044-6055","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"38171623","PMC10773398",NA,NA,TRUE
"Lund University",2023,2736.51,"10.1136/bmjopen-2023-076900",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055","2044-6055","2044-6055","https://creativecommons.org/licenses/by/4.0/",TRUE,"38035737","PMC10689415",NA,NA,TRUE
"Lund University",2023,2192.63,"10.1136/openhrt-2022-002130",FALSE,"BMJ","Open Heart","2053-3624",NA,"2053-3624","2053-3624","https://creativecommons.org/licenses/by/4.0/",TRUE,"36931658","PMC10030621",NA,NA,TRUE
"Lund University",2023,2163.67,"10.1155/2024/6648265",FALSE,"Hindawi Publishing Corporation","Journal of Immunology Research","2314-7156","2314-8861","2314-7156","2314-7156","https://creativecommons.org/licenses/by/4.0/",TRUE,"38213873","PMC10781522",NA,NA,TRUE
"Lund University",2023,1346.51,"10.1167/tvst.12.2.19",FALSE,"Association for Research in Vision and Ophthalmology (ARVO)","Translational Vision Science & Technology","2164-2591","2164-2591",NA,"2164-2591","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"36780140","PMC9927757",NA,NA,TRUE
"Lund University",2023,4241.95,"10.1172/jci.insight.170845",FALSE,"American Society for Clinical Investigation","JCI Insight","2379-3708",NA,"2379-3708","2379-3708","http://creativecommons.org/licenses/by/4.0/",TRUE,"37561588","PMC10544211",NA,NA,TRUE
"Lund University",2023,819.14,"10.1177/14574969231156353",FALSE,"SAGE Publications","Scandinavian Journal of Surgery","1457-4969","1457-4969","1799-7267","1457-4969","https://creativecommons.org/licenses/by/4.0/",TRUE,"38288556",NA,NA,NA,FALSE
"Lund University",2023,866.45,"10.1177/14574969231190293",FALSE,"SAGE Publications","Scandinavian Journal of Surgery","1457-4969","1457-4969","1799-7267","1457-4969","https://creativecommons.org/licenses/by/4.0/",TRUE,"37705259",NA,NA,NA,FALSE
"Lund University",2023,2242.94,"10.1177/20406207231202306",FALSE,"SAGE Publications","Therapeutic Advances in Hematology","2040-6207","2040-6207","2040-6215","2040-6207","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"37859645","PMC10583513",NA,NA,TRUE
"Lund University",2023,821.01,"10.1177/20503121231222823",FALSE,"SAGE Publications","SAGE Open Medicine","2050-3121","2050-3121","2050-3121","2050-3121","https://creativecommons.org/licenses/by/4.0/",TRUE,"38249948","PMC10798090",NA,NA,TRUE
"Lund University",2023,2655.91,"10.1182/bloodadvances.2023011920",FALSE,"American Society of Hematology","Blood Advances","2473-9529","2473-9529","2473-9537","2473-9529","https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"38113470","PMC10827399",NA,NA,FALSE
"Lund University",2023,2644.55,"10.1186/s40900-023-00493-8",FALSE,"Springer Nature","Research Involvement and Engagement","2056-7529",NA,"2056-7529","2056-7529","https://creativecommons.org/licenses/by/4.0",TRUE,"37697355","PMC10496357",NA,NA,TRUE
"Lund University",2023,1709.04,"10.1371/journal.pone.0296527",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"38165943","PMC10760770",NA,NA,TRUE
"Lund University",2023,841.16,"10.1556/2006.2022.00089",FALSE,"Akademiai Kiado Zrt.","Journal of Behavioral Addictions","2062-5871","2062-5871","2063-5303","2062-5871","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"36995980","PMC10260227",NA,NA,TRUE
"Lund University",2023,848.29,"10.1556/2006.2023.00024",FALSE,"Akademiai Kiado Zrt.","Journal of Behavioral Addictions","2062-5871","2062-5871","2063-5303","2062-5871","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"37352093","PMC10316161",NA,NA,TRUE
"Lund University",2023,2212.61,"10.18103/mra.v11i6.3929",FALSE,"Knowledge Enterprise Journals","Medical Research Archives","2375-1916","2375-1916","2375-1924","2375-1916",NA,TRUE,NA,NA,NA,NA,FALSE
"Lund University",2023,3182.26,"10.18632/oncotarget.28388",FALSE,"Impact Journals, LLC","OncoTarget","1949-2553",NA,"1949-2553","1949-2553",NA,TRUE,"36944188","PMC10030152",NA,NA,FALSE
"Lund University",2023,2584.47,"10.2147/jmdh.s401601",FALSE,"Informa UK Limited","Journal of Multidisciplinary Healthcare","1178-2390",NA,"1178-2390","1178-2390","https://creativecommons.org/licenses/by-nc/3.0/",TRUE,"37163196","PMC10164381",NA,NA,TRUE
"Lund University",2023,1193.8,"10.21769/bioprotoc.4881",FALSE,"Bio-Protocol, LLC","BIO-PROTOCOL","2331-8325","2331-8325",NA,"2331-8325",NA,TRUE,"38023788","PMC10665638",NA,NA,TRUE
"Lund University",2023,2047.34,"10.2196/46474",FALSE,"JMIR Publications Inc.","JMIR Cancer","2369-1999",NA,"2369-1999","2369-1999",NA,TRUE,"37983068","PMC10696498",NA,NA,TRUE
"Lund University",2023,1658.49,"10.2340/actadv.v103.5268",FALSE,"Medical Journals Sweden AB","Acta Dermato Venereologica","1651-2057","0001-5555","1651-2057","0001-5555","https://creativecommons.org/licenses/by-nc/4.0",TRUE,"37272361","PMC10259463",NA,NA,TRUE
"Lund University",2023,693.44,"10.2340/jrmcc.v7.24854",FALSE,"Medical Journals Sweden AB","Journal of Rehabilitation Medicine - Clinical Communications","2003-0711",NA,"2003-0711","2003-0711","https://creativecommons.org/licenses/by-nc/4.0",TRUE,"38274357","PMC10810139",NA,NA,TRUE
"Lund University",2023,2024.95,"10.2340/sju.v58.11952",FALSE,"Medical Journals Sweden AB","Scandinavian Journal of Urology","2168-1813","2168-1805","2168-1813","2168-1805","https://creativecommons.org/licenses/by-nc/4.0",TRUE,"37747157",NA,NA,NA,FALSE
"Lund University",2023,1962.01,"10.2340/sju.v58.5765",FALSE,"Medical Journals Sweden AB","Scandinavian Journal of Urology","2168-1813","2168-1805","2168-1813","2168-1805",NA,TRUE,"37096322",NA,NA,NA,FALSE
"Lund University",2023,2038.7,"10.2340/sju.v59.16281",FALSE,"Medical Journals Sweden AB","Scandinavian Journal of Urology","2168-1813","2168-1805","2168-1813","2168-1805","https://creativecommons.org/licenses/by-nc/4.0",TRUE,"38226846",NA,NA,NA,FALSE
"Lund University",2023,847.81,"10.2450/bloodtransfus.584",FALSE,"SIMTI Servizi","Blood Transfusion","1723-2007",NA,NA,"1723-2007",NA,FALSE,"37847210",NA,NA,NA,FALSE
"Lund University",2023,3377.32,"10.26508/lsa.202301898",FALSE,"Life Science Alliance, LLC","Life Science Alliance","2575-1077",NA,"2575-1077","2575-1077","https://creativecommons.org/licenses/by/4.0/",TRUE,"37463754",NA,NA,NA,TRUE
"Lund University",2023,2017.18,"10.3324/haematol.2022.282068",FALSE,"Ferrata Storti Foundation (Haematologica)","Haematologica","1592-8721","0390-6078","1592-8721","0390-6078","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"37199130",NA,NA,NA,TRUE
"Lund University",2023,777.75,"10.5194/jbji-8-19-2023",FALSE,"Copernicus GmbH","Journal of Bone and Joint Infection","2206-3552",NA,"2206-3552","2206-3552","https://creativecommons.org/licenses/by/4.0/",TRUE,"36687463","PMC9850244",NA,NA,TRUE
"Lund University",2023,533.3,"10.57073/001c.68427",FALSE,"EuCornea","Journal of EuCornea","2452-4034","2452-4034",NA,"2452-4034","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Lund University",2023,2742.21,"10.7554/elife.84168",FALSE,"eLife Sciences Publications, Ltd","eLife","2050-084X",NA,"2050-084X","2050-084X","http://creativecommons.org/licenses/by/4.0/",TRUE,"36876906","PMC10023155",NA,NA,TRUE
"Lund University",2023,1919.03,"10.7554/elife.91864",FALSE,"eLife Sciences Publications, Ltd","eLife","2050-084X",NA,"2050-084X","2050-084X",NA,FALSE,NA,NA,NA,NA,TRUE
"Lund University",2023,3093.23,"10.3389/fnagi.2023.1274061",FALSE,"Frontiers Media SA","Frontiers in Aging Neuroscience","1663-4365",NA,"1663-4365","1663-4365","https://creativecommons.org/licenses/by/4.0/",TRUE,"37927336","PMC10622955",NA,NA,TRUE
"Lund University",2023,1383.79,"10.3390/children10091578",FALSE,"MDPI AG","Children","2227-9067",NA,"2227-9067","2227-9067","https://creativecommons.org/licenses/by/4.0/",TRUE,"37761539","PMC10527615",NA,NA,TRUE
"Lund University",2023,1826.98,"10.3390/su15139928",FALSE,"MDPI AG","Sustainability","2071-1050",NA,"2071-1050","2071-1050","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"Lund University",2023,2810.58,"10.3389/fpsyg.2023.1235808",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078","1664-1078","https://creativecommons.org/licenses/by/4.0/",TRUE,"38034305","PMC10683795",NA,NA,TRUE
"Lund University",2023,2150.22,"10.1136/bmjsem-2022-001409",FALSE,"BMJ","BMJ Open Sport & Exercise Medicine","2055-7647",NA,"2055-7647","2055-7647","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"36439865","PMC9685186",NA,NA,TRUE
"Lund University",2023,1206.25,"10.4081/mrm.2023.885",FALSE,"Mattioli1885","Multidisciplinary Respiratory Medicine","2049-6958","1828-695X","2049-6958","1828-695X","https://creativecommons.org/licenses/by-nc/4.0",TRUE,"36743946","PMC9892929",NA,NA,TRUE
"Lund University",2023,1276.1,"10.1177/17590914231151534",FALSE,"SAGE Publications","ASN Neuro","1759-0914","1759-0914","1759-0914","1759-0914","https://creativecommons.org/licenses/by/4.0/",TRUE,"36799552","PMC9940218",NA,NA,TRUE
"Lund University",2023,2085.99,"10.1155/2023/3945064",FALSE,"Hindawi Publishing Corporation","Pediatric Diabetes","1399-5448","1399-543X","1399-5448","1399-543X","https://creativecommons.org/licenses/by/4.0/",TRUE,"37614409","PMC10445692",NA,NA,FALSE
"Lund University",2023,478.75,"10.1183/23120541.00566-2022",FALSE,"European Respiratory Society (ERS)","ERJ Open Research","2312-0541",NA,"2312-0541","2312-0541","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"37057086","PMC10086693",NA,NA,TRUE
"Lund University",2023,1918.33,"10.1530/ec-22-0456",FALSE,"BioScientifica","Endocrine Connections","2049-3614",NA,"2049-3614","2049-3614","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"36607156","PMC9986405",NA,NA,TRUE
"Lund University",2023,1056.19,"10.1177/20552076231156213",FALSE,"SAGE Publications","DIGITAL HEALTH","2055-2076","2055-2076","2055-2076","2055-2076","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"Lund University",2023,1314.25,"10.1177/18632521231156548",FALSE,"SAGE Publications","Journal of Children's Orthopaedics","1863-2521","1863-2521","1863-2548","1863-2521","https://creativecommons.org/licenses/by/4.0/",TRUE,"37034200","PMC10080241",NA,NA,TRUE
"Lund University",2023,2190.12,"10.1128/spectrum.01861-22",FALSE,"American Society for Microbiology","Microbiology Spectrum","2165-0497",NA,"2165-0497","2165-0497","https://creativecommons.org/licenses/by/4.0/",TRUE,"36374116","PMC9769897",NA,NA,TRUE
"Lund University",2023,2186.43,"10.1136/bmjopen-2022-065714",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055","2044-6055","2044-6055","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"36810171","PMC9945101",NA,NA,TRUE
"Lund University",2023,2189.32,"10.1136/bmjopen-2022-065392",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055","2044-6055","2044-6055","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"36854601","PMC9980317",NA,NA,TRUE
"Lund University",2023,3278.41,"10.2196/43499",FALSE,"JMIR Publications Inc.","Journal of Medical Internet Research","1438-8871",NA,"1438-8871","1438-8871",NA,TRUE,"37115589","PMC10182463",NA,NA,TRUE
"Lund University",2023,1463.21,"10.18332/ejm/161784",FALSE,"E.U. European Publishing","European Journal of Midwifery","2585-2906",NA,"2585-2906","2585-2906","https://creativecommons.org/licenses/by/4.0/",TRUE,"37101597","PMC10123868",NA,NA,TRUE
"Lund University",2023,2742.08,"10.1136/rmdopen-2022-002949",FALSE,"BMJ","RMD Open","2056-5933",NA,"2056-5933","2056-5933","https://creativecommons.org/licenses/by/4.0/",TRUE,"36894194","PMC10008447",NA,NA,TRUE
"Lund University",2023,1977.49,"10.1097/gox.0000000000005037",FALSE,"Ovid Technologies (Wolters Kluwer Health)","Plastic and Reconstructive Surgery - Global Open","2169-7574",NA,"2169-7574","2169-7574","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"37351117","PMC10284330",NA,NA,TRUE
"Lund University",2023,2525.35,"10.1136/bmjopen-2022-069664",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055","2044-6055","2044-6055","https://creativecommons.org/licenses/by/4.0/",TRUE,"37142309","PMC10163470",NA,NA,TRUE
"Lund University",2023,2557.82,"10.2147/jmdh.s396788",FALSE,"Informa UK Limited","Journal of Multidisciplinary Healthcare","1178-2390",NA,"1178-2390","1178-2390","https://creativecommons.org/licenses/by-nc/3.0/",TRUE,"37215751","PMC10198176",NA,NA,TRUE
"Lund University",2023,2553.35,"10.2147/clep.s401726",FALSE,"Informa UK Limited","Clinical Epidemiology","1179-1349",NA,"1179-1349","1179-1349","https://creativecommons.org/licenses/by-nc/3.0/",TRUE,"37347073","PMC10281277",NA,NA,TRUE
"Lund University",2023,908.17,"10.2196/47568",FALSE,"JMIR Publications Inc.","JMIR Research Protocols","1929-0748",NA,"1929-0748","1929-0748",NA,TRUE,"37428548","PMC10366958",NA,NA,TRUE
"Lund University",2023,1982.5,"10.1136/bmjopen-2022-063837",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055","2044-6055","2044-6055","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"37230515","PMC10230889",NA,NA,TRUE
"Lund University",2023,1944.48,"10.1097/gox.0000000000005088",FALSE,"Ovid Technologies (Wolters Kluwer Health)","Plastic and Reconstructive Surgery - Global Open","2169-7574",NA,"2169-7574","2169-7574","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"37383478","PMC10299771",NA,NA,TRUE
"Lund University",2023,2188.89,"10.2147/opth.s410585",FALSE,"Informa UK Limited","Clinical Ophthalmology","1177-5483",NA,"1177-5483","1177-5467","https://creativecommons.org/licenses/by-nc/3.0/",TRUE,"37465271","PMC10350414",NA,NA,TRUE
"Lund University",2023,1577.19,"10.1371/journal.pone.0282169",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"36827245","PMC9955666",NA,NA,TRUE
"Lund University",2023,2694.34,"10.1136/bmjopen-2023-072934",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055","2044-6055","2044-6055","https://creativecommons.org/licenses/by/4.0/",TRUE,"37328186","PMC10277039",NA,NA,TRUE
"Lund University",2023,3539.13,"10.1136/bmjmed-2021-000070",FALSE,"BMJ","BMJ Medicine","2754-0413",NA,"2754-0413","2754-0413","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"37465436","PMC10351236",NA,NA,TRUE
"Lund University",2023,2224.28,"10.1155/2023/8025566",FALSE,"Hindawi Publishing Corporation","Acta Neurologica Scandinavica","1600-0404","0001-6314","1600-0404","0001-6314","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE
"Lund University",2023,2598.43,"10.1136/bmjopen-2022-070450",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055","2044-6055","2044-6055","https://creativecommons.org/licenses/by/4.0/",TRUE,"37399445","PMC10314412",NA,NA,TRUE
"Lund University",2023,2408.58,"10.1371/journal.pcbi.1010457",FALSE,"Public Library of Science (PLoS)","PLOS Computational Biology","1553-7358",NA,"1553-7358","1553-734X","http://creativecommons.org/licenses/by/4.0/",TRUE,"36668672","PMC9891523",NA,NA,TRUE
"Lund University",2023,1905.09,"10.1371/journal.pgph.0001475",FALSE,"Public Library of Science (PLoS)","PLOS Global Public Health","2767-3375",NA,"2767-3375","2767-3375","http://creativecommons.org/licenses/by/4.0/",TRUE,"36963072","PMC10021195",NA,NA,TRUE
"Lund University",2023,1428.15,"10.1371/journal.pone.0275598",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"36227864","PMC9560219",NA,NA,TRUE
"Lund University",2023,999.36,"10.1371/journal.pone.0279597",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"36827278","PMC9955684",NA,NA,TRUE
"Lund University",2023,1586.67,"10.1371/journal.pone.0281234",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"36749741","PMC9904465",NA,NA,TRUE
"Lund University",2023,1637.47,"10.1371/journal.pone.0281304",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"36730353","PMC9894449",NA,NA,TRUE
"Lund University",2023,1577.19,"10.1371/journal.pone.0283327",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"37043474","PMC10096510",NA,NA,TRUE
"Lund University",2023,1627.69,"10.1371/journal.pone.0283570",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"36996091","PMC10062550",NA,NA,TRUE
"Lund University",2023,1627.69,"10.1371/journal.pone.0283590",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","https://creativecommons.org/publicdomain/zero/1.0/",TRUE,"36952545","PMC10035876",NA,NA,TRUE
"Lund University",2023,1626.14,"10.1371/journal.pone.0284480",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"37126506","PMC10150977",NA,NA,TRUE
"Lund University",2023,2819.86,"10.1182/bloodadvances.2023009808",FALSE,"American Society of Hematology","Blood Advances","2473-9529","2473-9529","2473-9537","2473-9529",NA,TRUE,"37379274","PMC10506049",NA,NA,FALSE
"Lund University",2023,2645.09,"10.1136/bmjopen-2022-065285",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055","2044-6055","2044-6055","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"37463808","PMC10357674",NA,NA,TRUE
"Lund University",2023,2894.1,"10.1128/spectrum.01136-23",FALSE,"American Society for Microbiology","Microbiology Spectrum","2165-0497",NA,"2165-0497","2165-0497","https://creativecommons.org/licenses/by/4.0/",TRUE,"37195215","PMC10269717",NA,NA,TRUE
"Lund University",2023,2159.49,"10.1128/spectrum.01639-23",FALSE,"American Society for Microbiology","Microbiology Spectrum","2165-0497",NA,"2165-0497","2165-0497","https://creativecommons.org/licenses/by/4.0/",TRUE,"37707456","PMC10581191",NA,NA,TRUE
"Lund University",2023,2541.1,"10.1136/bmjopen-2022-070559",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055","2044-6055","2044-6055","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"37536970","PMC10401249",NA,NA,TRUE
"Lund University",2023,2787.34,"10.1182/bloodadvances.2023009844",FALSE,"American Society of Hematology","Blood Advances","2473-9529","2473-9529","2473-9537","2473-9529",NA,TRUE,"37487020","PMC10758717",NA,NA,FALSE
"Lund University",2023,1968.07,"10.1002/ehf2.14490",FALSE,"Wiley-Blackwell","ESC Heart Failure","2055-5822","2055-5822","2055-5822","2055-5822","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"37667544","PMC10567625",NA,NA,TRUE
"Lund University",2023,2383.44,"10.1186/s13023-023-02841-z",FALSE,"Springer Nature","Orphanet Journal of Rare Diseases","1750-1172",NA,"1750-1172","1750-1172","https://creativecommons.org/licenses/by/4.0",TRUE,"37644439","PMC10466902",NA,NA,TRUE
"Lund University",2023,3357.83,"10.1097/js9.0000000000000714",FALSE,"Ovid Technologies (Wolters Kluwer Health)","International Journal of Surgery","1743-9159",NA,"1743-9159","1743-9159","http://creativecommons.org/licenses/by-nc-nd/4.0/ http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"37720940","PMC10720831",NA,NA,FALSE
"Lund University",2023,2563.6,"10.1136/rmdopen-2023-003422",FALSE,"BMJ","RMD Open","2056-5933",NA,"2056-5933","2056-5933","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"37739449","PMC10533805",NA,NA,TRUE
"Lund University",2023,3438.25,"10.1182/bloodadvances.2023009967",FALSE,"American Society of Hematology","Blood Advances","2473-9529","2473-9529","2473-9537","2473-9529",NA,TRUE,"37505194","PMC10509671",NA,NA,FALSE
"Lund University",2023,1961.75,"10.2196/47663",FALSE,"JMIR Publications Inc.","JMIR Pediatrics and Parenting","2561-6722",NA,"2561-6722","2561-6722",NA,TRUE,"37851500","PMC10620640",NA,NA,TRUE
"Lund University",2023,2059.65,"10.2340/jphs.v58.12308",FALSE,"Medical Journals Sweden AB","Journal of Plastic Surgery and Hand Surgery","2000-6764",NA,"2000-6764","2000-6764","https://creativecommons.org/licenses/by-nc/4.0",TRUE,"37768144",NA,NA,NA,FALSE
"Lund University",2023,2054.6,"10.2340/jphs.v58.13477",FALSE,"Medical Journals Sweden AB","Journal of Plastic Surgery and Hand Surgery","2000-6764",NA,"2000-6764","2000-6764","https://creativecommons.org/licenses/by-nc/4.0",TRUE,"37747180",NA,NA,NA,FALSE
"Lund University",2023,1705.72,"10.1371/journal.pone.0285592",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"37163493","PMC10171617",NA,NA,TRUE
"Lund University",2023,1705.72,"10.1371/journal.pone.0285583",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"37256903","PMC10231785",NA,NA,TRUE
"Lund University",2023,1614.08,"10.1371/journal.pone.0288269",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"37432943","PMC10335706",NA,NA,TRUE
"Lund University",2023,1665.76,"10.1371/journal.pone.0288959",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"37478113","PMC10361504",NA,NA,TRUE
"Lund University",2023,2784.32,"10.1136/bmjophth-2023-001406",FALSE,"BMJ","BMJ Open Ophthalmology","2397-3269",NA,"2397-3269","2397-3269","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"37739426","PMC10533787",NA,NA,TRUE
"Lund University",2023,2492.52,"10.1136/bmjopen-2022-063117",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055","2044-6055","2044-6055","https://creativecommons.org/licenses/by/4.0/",TRUE,"37770265","PMC10546129",NA,NA,TRUE
"Lund University",2023,2799.32,"10.1136/bmjopen-2023-075543",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055","2044-6055","2044-6055","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"37751948","PMC10533703",NA,NA,TRUE
"Lund University",2023,4337.68,"10.1126/sciadv.adg5391",FALSE,"American Association for the Advancement of Science (AAAS)","Science Advances","2375-2548",NA,"2375-2548","2375-2548",NA,TRUE,"37889967","PMC10610924",NA,NA,TRUE
"Lund University",2023,1930.29,"10.7554/elife.91826",FALSE,"eLife Sciences Publications, Ltd","eLife","2050-084X",NA,"2050-084X","2050-084X","http://creativecommons.org/licenses/by/4.0/",TRUE,"38446538","PMC10942641",NA,NA,TRUE
